"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N"
"1400000US42101020102","Census Tract 201.02, Philadelphia County, Pennsylvania","3490","3382","84","3117","9","38","5","129","108","91","40","0","3","0","18","12","1","0","14","0","0","2","0","1","0","14","6","0","0","1","0","0","0","1","0","0","0","0","0","4","2","0","0","0","0","0","3","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101020200","Census Tract 202, Philadelphia County, Pennsylvania","4932","4763","154","4442","18","9","0","140","169","143","46","1","4","0","12","37","11","0","30","0","0","0","1","0","1","24","18","0","0","5","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101020300","Census Tract 203, Philadelphia County, Pennsylvania","2786","2596","140","2188","11","19","0","238","190","169","33","11","0","0","63","30","0","12","16","0","0","0","0","0","4","21","10","0","0","2","0","0","0","0","8","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101020400","Census Tract 204, Philadelphia County, Pennsylvania","3052","2937","56","2727","8","31","2","113","115","78","33","5","1","1","18","7","2","2","7","0","0","0","0","1","1","32","15","11","0","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101020500","Census Tract 205, Philadelphia County, Pennsylvania","2728","2608","70","2381","6","57","0","94","120","104","47","0","0","0","12","22","0","0","21","1","0","1","0","0","0","15","10","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101020600","Census Tract 206, Philadelphia County, Pennsylvania","2043","1902","1030","651","3","154","2","62","141","128","23","0","29","0","42","9","9","1","12","0","0","0","2","0","1","4","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","6","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101020701","Census Tract 207.01, Philadelphia County, Pennsylvania","3863","3565","2987","358","10","155","6","49","298","268","46","26","59","1","118","4","3","1","4","1","0","0","2","2","1","28","14","3","2","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101020702","Census Tract 207.02, Philadelphia County, Pennsylvania","2464","2300","1562","491","0","194","4","49","164","155","38","9","28","0","47","28","3","0","1","0","0","1","0","0","0","6","1","3","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101020800","Census Tract 208, Philadelphia County, Pennsylvania","2490","2307","1320","731","7","176","6","67","183","153","42","9","31","1","37","14","0","1","15","0","0","1","0","2","0","27","21","2","0","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101020900","Census Tract 209, Philadelphia County, Pennsylvania","3165","2943","2506","238","9","142","0","48","222","196","47","22","38","0","70","2","8","0","3","0","0","1","1","4","0","23","9","3","0","1","0","0","6","0","3","0","0","0","0","0","1","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US42101021000","Census Tract 210, Philadelphia County, Pennsylvania","5470","5155","4503","324","7","207","1","113","315","283","60","29","53","4","113","3","5","0","12","0","0","0","0","4","0","31","8","3","0","14","0","0","3","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101021100","Census Tract 211, Philadelphia County, Pennsylvania","2656","2466","2015","247","6","136","3","59","190","171","36","12","27","1","73","5","4","0","11","0","0","0","0","2","0","17","4","0","0","7","2","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US42101021200","Census Tract 212, Philadelphia County, Pennsylvania","2423","2249","1849","288","2","87","0","23","174","164","38","20","24","2","48","1","3","0","17","0","0","1","5","0","5","6","1","1","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101021300","Census Tract 213, Philadelphia County, Pennsylvania","3573","3344","2960","245","0","85","0","54","229","217","31","38","20","0","114","1","5","0","8","0","0","0","0","0","0","12","2","0","2","0","1","0","2","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101021400","Census Tract 214, Philadelphia County, Pennsylvania","4217","3941","3418","287","9","138","1","88","276","255","45","28","48","0","116","9","2","0","3","0","1","1","0","0","2","17","8","3","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101021500","Census Tract 215, Philadelphia County, Pennsylvania","4135","3856","3336","300","9","169","1","41","279","260","54","28","44","1","117","3","0","0","11","2","0","0","0","0","0","19","10","2","0","4","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101021600","Census Tract 216, Philadelphia County, Pennsylvania","2251","2097","1567","334","8","148","0","40","154","139","35","23","33","0","40","1","3","1","1","0","0","0","2","0","0","15","4","1","1","2","1","0","0","2","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101021700","Census Tract 217, Philadelphia County, Pennsylvania","5783","5436","4358","706","10","243","0","119","347","329","75","40","60","0","126","7","1","1","19","0","0","0","0","0","0","15","8","2","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101021800","Census Tract 218, Philadelphia County, Pennsylvania","4424","4101","2599","1195","8","196","0","103","323","297","86","46","30","0","86","19","6","1","21","0","1","1","0","0","0","19","4","3","1","2","0","0","2","6","0","0","0","0","0","0","0","0","0","1","0","0","7","3","0","2","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101021900","Census Tract 219, Philadelphia County, Pennsylvania","1492","1398","1165","122","2","84","0","25","94","89","26","6","24","0","31","0","0","2","0","0","0","0","0","0","0","5","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101022000","Census Tract 220, Philadelphia County, Pennsylvania","1446","1384","1135","156","0","83","0","10","62","62","10","1","10","0","28","2","0","0","5","2","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101023100","Census Tract 231, Philadelphia County, Pennsylvania","1285","1209","1096","48","5","42","2","16","76","69","10","4","25","0","25","2","2","0","0","0","0","0","0","1","0","7","0","2","0","1","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101023500","Census Tract 235, Philadelphia County, Pennsylvania","1108","1023","678","288","0","41","0","16","85","79","12","2","14","0","37","3","4","0","5","1","0","0","1","0","0","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101023600","Census Tract 236, Philadelphia County, Pennsylvania","2698","2489","1538","847","4","59","3","38","209","196","57","8","32","3","72","9","8","0","6","0","0","1","0","0","0","10","3","2","0","2","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101023700","Census Tract 237, Philadelphia County, Pennsylvania","4850","4478","1600","2703","5","84","0","86","372","324","119","22","35","0","72","33","18","0","22","1","0","0","0","2","0","46","30","0","0","8","2","0","2","0","3","0","0","0","1","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101023800","Census Tract 238, Philadelphia County, Pennsylvania","4441","4100","1462","2466","9","62","2","99","341","291","101","18","24","5","59","39","10","0","30","0","0","3","0","0","2","40","22","6","0","8","0","1","0","2","0","0","0","0","0","0","1","0","0","0","0","0","10","4","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101023900","Census Tract 239, Philadelphia County, Pennsylvania","1857","1730","571","917","6","181","1","54","127","114","30","1","24","1","30","13","3","0","9","0","0","1","0","2","0","12","6","0","0","3","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101024000","Census Tract 240, Philadelphia County, Pennsylvania","3808","3560","1010","2290","17","161","6","76","248","209","63","18","17","0","49","23","8","2","25","0","0","0","0","1","3","28","14","1","1","6","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","1","10","2","1","5","0","2","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1400000US42101024100","Census Tract 241, Philadelphia County, Pennsylvania","1343","1272","266","959","5","17","0","25","71","67","18","6","6","11","6","13","2","0","5","0","0","0","0","0","0","4","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101024200","Census Tract 242, Philadelphia County, Pennsylvania","4113","3927","524","3231","7","23","2","140","186","155","49","4","1","0","38","26","13","0","24","0","0","0","0","0","0","27","19","1","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101024300","Census Tract 243, Philadelphia County, Pennsylvania","3878","3692","466","3066","10","50","5","95","186","168","71","9","12","4","27","24","6","0","12","0","0","1","0","1","1","14","4","3","1","3","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101024400","Census Tract 244, Philadelphia County, Pennsylvania","3152","2952","170","2724","9","7","7","35","200","166","51","7","4","0","46","33","6","2","13","0","0","4","0","0","0","31","19","1","0","6","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101024500","Census Tract 245, Philadelphia County, Pennsylvania","4251","4053","252","3665","9","37","1","89","198","160","52","1","3","0","29","37","7","0","29","0","0","1","0","1","0","29","12","5","0","8","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","5","3","1","0","0","0","1","0","0","0","0","0","0","0","0","0","4","0","4","0","0","0","0","0","0"
"1400000US42101024600","Census Tract 246, Philadelphia County, Pennsylvania","2956","2820","184","2512","8","27","8","81","136","120","49","1","2","1","20","34","0","0","8","0","0","1","1","1","2","16","11","0","0","3","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101024700","Census Tract 247, Philadelphia County, Pennsylvania","4489","4270","283","3821","18","22","0","126","219","199","72","7","2","0","19","35","23","0","36","0","0","0","0","2","3","19","6","0","0","9","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101024800","Census Tract 248, Philadelphia County, Pennsylvania","1912","1830","40","1761","5","2","1","21","82","68","15","7","0","1","0","29","1","2","9","0","0","3","1","0","0","14","11","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101024900","Census Tract 249, Philadelphia County, Pennsylvania","3412","3295","62","3143","20","24","0","46","117","102","40","3","1","0","9","36","6","0","6","0","0","0","0","1","0","12","6","0","0","0","0","0","0","1","0","0","0","0","4","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101025200","Census Tract 252, Philadelphia County, Pennsylvania","7267","6938","499","6233","29","37","4","136","329","291","114","10","11","2","17","67","26","1","42","0","0","0","0","1","0","33","25","3","1","0","0","0","0","0","1","0","1","0","2","0","0","0","0","0","0","0","5","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101025300","Census Tract 253, Philadelphia County, Pennsylvania","3859","3618","391","3094","14","47","1","71","241","203","108","9","12","0","18","28","13","2","12","0","0","1","0","0","0","33","14","4","0","3","2","0","6","0","4","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US42101025400","Census Tract 254, Philadelphia County, Pennsylvania","4152","3952","428","3404","12","48","0","60","200","186","75","3","10","2","17","35","17","0","25","0","0","0","0","1","1","12","8","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101025500","Census Tract 255, Philadelphia County, Pennsylvania","2667","2440","1055","1292","8","47","1","37","227","207","72","10","31","0","65","17","3","0","9","0","0","0","0","0","0","19","10","1","0","4","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US42101025600","Census Tract 256, Philadelphia County, Pennsylvania","2609","2426","1326","1005","4","52","1","38","183","159","53","13","27","0","47","6","5","0","7","0","0","0","0","1","0","19","13","1","0","3","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","4","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US42101025700","Census Tract 257, Philadelphia County, Pennsylvania","3456","3235","1838","1145","12","182","1","57","221","202","44","17","26","0","85","13","2","1","13","0","0","0","1","0","0","14","7","2","0","2","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1","1"
"1400000US42101025800","Census Tract 258, Philadelphia County, Pennsylvania","1663","1567","63","1468","4","11","0","21","96","78","32","1","0","1","9","11","4","0","19","0","0","0","0","0","1","14","10","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0"
"1400000US42101025900","Census Tract 259, Philadelphia County, Pennsylvania","4674","4529","81","4335","14","15","0","84","145","125","35","2","2","0","10","28","16","2","26","2","0","0","2","0","0","17","16","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101026000","Census Tract 260, Philadelphia County, Pennsylvania","2850","2739","36","2649","4","27","0","23","111","85","37","1","1","0","3","25","2","0","14","0","0","0","0","2","0","24","14","1","0","4","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101026100","Census Tract 261, Philadelphia County, Pennsylvania","3060","2941","63","2813","15","15","0","35","119","98","34","0","0","2","4","29","8","1","18","0","0","1","0","0","1","20","10","8","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101026200","Census Tract 262, Philadelphia County, Pennsylvania","4076","3949","68","3817","9","9","3","43","127","115","41","0","4","0","6","7","12","9","34","0","0","0","0","2","0","10","5","0","0","1","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101026301","Census Tract 263.01, Philadelphia County, Pennsylvania","3726","3621","54","3486","6","9","0","66","105","89","22","3","1","0","2","23","5","1","27","0","0","0","0","1","4","15","11","0","0","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101026302","Census Tract 263.02, Philadelphia County, Pennsylvania","5353","5185","64","4986","22","38","2","73","168","162","65","1","8","0","10","41","3","0","32","0","0","2","0","0","0","6","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101026400","Census Tract 264, Philadelphia County, Pennsylvania","5199","5000","57","4875","13","10","0","45","199","166","72","6","1","0","7","39","7","1","30","1","0","0","2","0","0","33","19","5","1","3","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101026500","Census Tract 265, Philadelphia County, Pennsylvania","4285","4120","42","4012","17","0","0","49","165","150","66","2","1","3","12","33","9","0","19","3","0","1","0","1","0","12","5","0","0","4","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101026600","Census Tract 266, Philadelphia County, Pennsylvania","6409","6220","50","6066","10","26","0","68","189","166","55","1","1","1","12","48","11","2","35","0","0","0","0","0","0","20","8","5","0","0","0","1","0","0","0","0","0","0","5","0","0","0","0","0","0","1","3","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101026700","Census Tract 267, Philadelphia County, Pennsylvania","6617","6437","76","6204","15","27","0","115","180","161","61","0","1","0","17","31","15","0","33","0","0","0","0","3","0","17","12","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101026800","Census Tract 268, Philadelphia County, Pennsylvania","4651","4408","244","3872","14","106","1","171","243","202","66","8","6","0","24","45","3","1","31","3","0","1","14","0","0","40","30","4","0","1","0","0","0","1","0","0","0","0","3","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101026900","Census Tract 269, Philadelphia County, Pennsylvania","2231","2139","331","1639","13","73","1","82","92","74","18","1","0","1","21","12","5","0","14","0","0","1","0","0","1","17","8","0","0","1","0","0","4","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"1400000US42101027000","Census Tract 270, Philadelphia County, Pennsylvania","2270","2137","224","1739","5","115","0","54","133","123","30","8","4","0","30","8","6","0","32","0","0","3","0","2","0","8","4","0","0","1","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101027100","Census Tract 271, Philadelphia County, Pennsylvania","2353","2242","113","1471","11","544","1","102","111","102","18","2","0","0","41","8","8","3","18","0","0","0","0","4","0","8","4","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101027200","Census Tract 272, Philadelphia County, Pennsylvania","4256","4086","187","3308","17","292","0","282","170","157","43","4","4","3","27","23","2","0","50","0","0","0","0","1","0","13","5","0","0","5","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101027300","Census Tract 273, Philadelphia County, Pennsylvania","5951","5555","348","3111","40","1306","0","750","396","354","24","5","7","1","181","18","26","3","86","0","0","3","0","0","0","30","14","2","0","10","0","0","1","0","0","0","1","0","0","0","0","2","0","0","0","0","12","0","0","10","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101027401","Census Tract 274.01, Philadelphia County, Pennsylvania","3298","3107","209","1762","12","781","0","343","191","182","34","0","7","2","78","13","12","2","28","2","0","1","0","2","1","7","4","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101027402","Census Tract 274.02, Philadelphia County, Pennsylvania","6499","6108","446","3904","41","928","0","789","391","359","79","4","19","2","113","24","13","5","85","0","0","14","0","0","1","26","10","1","0","9","0","0","2","0","1","0","0","1","0","0","2","0","0","0","0","0","5","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US42101027500","Census Tract 275, Philadelphia County, Pennsylvania","4503","4284","317","3009","21","534","0","403","219","196","44","1","3","0","77","17","5","1","35","3","0","3","1","4","2","20","6","0","0","6","0","0","4","0","1","0","3","0","0","0","0","0","0","0","0","0","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101027600","Census Tract 276, Philadelphia County, Pennsylvania","3546","3428","119","3141","10","31","2","125","118","103","32","3","4","0","19","19","1","0","20","0","0","0","0","5","0","11","5","4","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","4","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101027700","Census Tract 277, Philadelphia County, Pennsylvania","4918","4783","74","4416","17","198","4","74","135","108","57","0","2","0","5","20","3","2","14","0","0","2","0","0","3","25","15","0","0","0","1","0","0","0","2","0","0","0","5","0","0","2","0","0","0","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101027800","Census Tract 278, Philadelphia County, Pennsylvania","4655","4465","84","4219","11","57","4","90","190","167","77","0","5","0","19","27","10","1","24","0","0","2","0","2","0","22","11","2","0","2","0","0","0","1","3","0","2","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101027901","Census Tract 279.01, Philadelphia County, Pennsylvania","3796","3650","50","3505","24","13","0","58","146","120","56","3","0","2","8","23","7","2","14","0","0","2","0","1","2","25","19","0","0","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101027902","Census Tract 279.02, Philadelphia County, Pennsylvania","3572","3415","1023","2002","22","201","3","164","157","141","34","0","5","2","54","26","0","2","17","0","0","1","0","0","0","16","11","0","0","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101028000","Census Tract 280, Philadelphia County, Pennsylvania","4180","4030","84","3766","10","17","1","152","150","131","61","2","2","0","8","27","2","0","25","0","0","2","0","1","1","19","16","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101028100","Census Tract 281, Philadelphia County, Pennsylvania","3362","3225","98","2967","10","44","1","105","137","125","49","0","0","1","20","21","4","0","28","1","0","0","0","0","1","12","5","2","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101028200","Census Tract 282, Philadelphia County, Pennsylvania","4696","4534","187","3895","10","258","3","181","162","142","37","5","1","0","29","30","0","0","31","0","0","3","1","3","2","16","4","2","0","0","2","0","7","0","1","0","0","0","0","0","0","0","0","0","0","0","4","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101028300","Census Tract 283, Philadelphia County, Pennsylvania","6294","5996","202","5024","11","416","8","335","298","258","64","6","2","2","31","45","28","0","73","0","0","0","5","2","0","30","11","2","4","10","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","9","3","0","6","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US42101028400","Census Tract 284, Philadelphia County, Pennsylvania","3811","3554","145","2680","26","53","0","650","257","234","47","6","1","0","96","18","6","2","51","0","0","4","0","3","0","18","10","1","0","4","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101028500","Census Tract 285, Philadelphia County, Pennsylvania","2303","2107","130","1077","12","258","0","630","196","181","27","0","1","0","110","9","1","0","25","0","0","4","0","2","2","11","2","2","0","3","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","4","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101028600","Census Tract 286, Philadelphia County, Pennsylvania","6668","6016","416","3286","59","547","4","1704","652","609","77","1","3","0","330","19","10","1","126","0","0","13","0","13","16","36","20","0","0","11","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
